"extensionAttribute9","Name","OperatingSystemVersion","OperatingSystem","lastlogondate","whencreated","enabled","distinguishedName"
,"GKJJ7D3","10.0 (22631)","Windows 11 Enterprise","17/11/2025 8:32:03","9/11/2021 14:19:26","True","CN=GKJJ7D3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"F0TLKN3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 14:27:10","2/12/2022 10:28:18","True","CN=F0TLKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8Z9KKN3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 10:05:24","2/12/2022 15:51:21","True","CN=8Z9KKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"DPJQKN3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:47:39","14/12/2022 9:19:45","True","CN=DPJQKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"93JN2T3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:41:50","20/2/2023 9:50:47","True","CN=93JN2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"7K37ZH3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 15:34:43","2/1/2025 10:52:40","True","CN=7K37ZH3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"GTJYLD4","10.0 (26100)","Windows 11 Enterprise","8/1/2026 15:38:56","20/10/2025 14:48:21","True","CN=GTJYLD4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8VPN2T3","10.0 (22631)","Windows 11 Enterprise","3/1/2026 12:31:54","23/2/2024 17:13:37","True","CN=8VPN2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"D1SVHC4","10.0 (26100)","Windows 11 Enterprise","8/1/2026 13:40:12","17/9/2025 16:41:23","True","CN=D1SVHC4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"FDX21T3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 10:09:00","30/1/2024 14:01:52","True","CN=FDX21T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8G4H334","10.0 (22631)","Windows 11 Enterprise","12/1/2026 8:47:35","29/5/2024 9:23:38","True","CN=8G4H334,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"6BDF9Y3","10.0 (22631)","Windows 11 Enterprise","15/1/2026 14:19:07","14/7/2023 9:15:40","True","CN=6BDF9Y3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"4HVYLN3","10.0 (22631)","Windows 11 Enterprise","14/1/2026 8:00:12","11/5/2022 10:51:23","True","CN=4HVYLN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"2LTYKN3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 8:26:02","27/9/2022 9:52:20","True","CN=2LTYKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"6GLYV64","10.0 (26100)","Windows 11 Enterprise","8/1/2026 9:31:05","28/5/2025 15:04:43","True","CN=6GLYV64,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"FR9JKN3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 10:01:23","24/6/2022 15:53:55","True","CN=FR9JKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"71FGW44","10.0 (22631)","Windows 11 Enterprise","10/12/2025 10:43:42","24/10/2024 16:05:08","False","CN=71FGW44,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"1TJYLD4","10.0 (26100)","Windows 11 Enterprise","8/1/2026 15:26:57","14/10/2025 14:56:15","True","CN=1TJYLD4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"HLM9TV3","10.0 (22631)","Windows 11 Enterprise","15/1/2026 10:17:06","23/8/2023 10:53:28","True","CN=HLM9TV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
"HKKWN200","46KBM63","10.0 (22631)","Windows 11 Enterprise","1/12/2025 14:58:44","16/12/2020 11:49:25","True","CN=46KBM63,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"J76JSV3","10.0 (22631)","Windows 11 Enterprise","1/1/2026 11:52:21","1/12/2023 12:12:01","True","CN=J76JSV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"H9HK9Y3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 14:13:38","1/8/2024 10:52:00","True","CN=H9HK9Y3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"5RPG334","10.0 (22631)","Windows 11 Enterprise","9/1/2026 9:51:13","29/5/2024 9:25:11","True","CN=5RPG334,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"GNCFK34","10.0 (22631)","Windows 11 Enterprise","12/1/2026 10:02:08","3/6/2024 9:49:11","True","CN=GNCFK34,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8K2DB24","10.0 (26100)","Windows 11 Enterprise","12/1/2026 9:08:13","9/9/2025 11:14:37","True","CN=8K2DB24,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3ZDGW44","10.0 (26100)","Windows 11 Enterprise","12/1/2026 8:15:00","24/10/2024 16:05:37","True","CN=3ZDGW44,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8RTZKN3","10.0 (22631)","Windows 11 Enterprise","10/11/2025 8:51:45","10/11/2022 10:54:56","True","CN=8RTZKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"DDLYV64","10.0 (22631)","Windows 11 Enterprise","15/1/2026 8:36:20","20/12/2024 14:52:56","True","CN=DDLYV64,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3LJQKN3","10.0 (22631)","Windows 11 Enterprise","21/10/2025 16:32:27","14/12/2022 15:16:36","True","CN=3LJQKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"GDV71F3","10.0 (22631)","Windows 11 Enterprise","18/12/2025 9:08:30","26/4/2024 10:17:25","False","CN=GDV71F3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"GQB0R14","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:08:11","1/2/2024 9:29:56","True","CN=GQB0R14,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"9FLYV64","10.0 (22631)","Windows 11 Enterprise","12/1/2026 22:28:16","8/1/2025 16:11:39","True","CN=9FLYV64,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"C36JKN3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 8:59:33","20/10/2022 12:12:51","True","CN=C36JKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"BQYLTQ3","10.0 (22631)","Windows 11 Enterprise","2/1/2026 8:46:46","22/1/2024 16:45:16","False","CN=BQYLTQ3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"F7SP3T3","10.0 (22631)","Windows 11 Enterprise","14/1/2026 15:57:16","10/1/2023 12:34:34","True","CN=F7SP3T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"98M6VV3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 8:19:06","12/8/2024 9:46:38","True","CN=98M6VV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"1Z4KKN3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:28:22","6/3/2023 14:28:30","True","CN=1Z4KKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"HFBJSV3","10.0 (26100)","Windows 11 Enterprise","9/1/2026 9:38:26","15/12/2023 11:24:19","True","CN=HFBJSV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"DKJZKN3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 9:22:55","19/12/2022 10:40:50","True","CN=DKJZKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"92FGW44","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:30:04","24/10/2024 16:07:47","True","CN=92FGW44,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"1SC1WB4","10.0 (26100)","Windows 11 Enterprise","11/1/2026 20:41:13","23/10/2025 11:29:30","True","CN=1SC1WB4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"G0BXFY3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 7:36:42","29/4/2024 15:11:57","True","CN=G0BXFY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"BN50R14","10.0 (22631)","Windows 11 Enterprise","12/1/2026 8:07:55","1/2/2024 9:30:30","True","CN=BN50R14,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"G8KYKN3","10.0 (22631)","Windows 11 Enterprise","7/1/2026 15:22:20","20/10/2022 12:17:24","True","CN=G8KYKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"5YBL3T3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 9:24:44","10/1/2023 12:36:42","True","CN=5YBL3T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"BXBCB24","10.0 (26100)","Windows 11 Enterprise","8/1/2026 9:37:20","11/4/2024 11:00:18","True","CN=BXBCB24,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"2BSGQF4","10.0 (26100)","Windows 11 Enterprise","9/1/2026 9:06:23","7/11/2025 12:03:55","True","CN=2BSGQF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"HK9LTT3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:33:57","27/11/2023 16:45:41","True","CN=HK9LTT3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8KRZR14","10.0 (22631)","Windows 11 Enterprise","15/1/2026 8:45:44","25/6/2024 9:34:35","True","CN=8KRZR14,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"BZPYLD4","10.0 (26100)","Windows 11 Enterprise","8/1/2026 8:51:00","20/10/2025 10:25:24","True","CN=BZPYLD4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"GLCFK34","10.0 (22631)","Windows 11 Enterprise","13/1/2026 11:33:56","28/5/2024 12:40:33","True","CN=GLCFK34,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"HM6DB24","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:56:20","11/4/2024 11:01:46","True","CN=HM6DB24,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
"HKKWN200","55MJ7D3","10.0 (22631)","Windows 11 Enterprise","6/1/2026 11:00:10","1/6/2021 17:31:58","True","CN=55MJ7D3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"B66JKN3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 8:27:28","30/1/2024 14:09:33","True","CN=B66JKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"98JZKN3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 12:14:59","17/6/2022 9:38:50","True","CN=98JZKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"6GN63T3","10.0 (26100)","Windows 11 Enterprise","12/1/2026 8:50:53","31/5/2023 11:51:41","True","CN=6GN63T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"280LKN3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 9:52:52","31/10/2022 15:04:10","True","CN=280LKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"48JYKN3","10.0 (26100)","Windows 11 Enterprise","8/1/2026 13:57:32","25/7/2025 9:52:32","True","CN=48JYKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"CZTZKN3","10.0 (22631)","Windows 11 Enterprise","10/1/2026 14:14:54","27/10/2022 10:20:25","True","CN=CZTZKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8F1SXF4","10.0 (26100)","Windows 11 Enterprise","6/1/2026 8:04:55","25/11/2025 10:27:09","True","CN=8F1SXF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"GPPY724","10.0 (22631)","Windows 11 Education","9/1/2026 16:23:42","18/7/2024 10:20:34","True","CN=GPPY724,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"BNMGC54","10.0 (22631)","Windows 11 Enterprise","7/1/2026 22:30:14","29/11/2024 10:56:25","True","CN=BNMGC54,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"GZ1P2T3","10.0 (22631)","Windows 11 Enterprise","4/12/2025 9:19:02","29/5/2024 12:09:06","True","CN=GZ1P2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"5LQ8JG4","10.0 (26100)","Windows 11 Enterprise","12/1/2026 11:34:48","23/12/2025 10:00:50","True","CN=5LQ8JG4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"804k3f3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 14:58:25","26/11/2021 15:50:59","True","CN=804k3f3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"5225SV3","10.0 (22631)","Windows 11 Enterprise","6/1/2026 8:49:03","20/6/2023 15:24:13","True","CN=5225SV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
"HKKWN200","BBP2G43","10.0 (22631)","Windows 11 Enterprise","15/1/2026 1:36:00","3/8/2020 14:34:57","True","CN=BBP2G43,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"2M6DB24","10.0 (22631)","Windows 11 Enterprise","12/1/2026 7:50:11","11/4/2024 11:04:55","True","CN=2M6DB24,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"4WFMFK3","10.0 (22631)","Windows 11 Enterprise","7/1/2026 13:58:59","27/6/2022 10:55:26","True","CN=4WFMFK3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"4DS2VF4","10.0 (26100)","Windows 11 Enterprise","15/1/2026 13:55:44","7/11/2025 16:28:23","True","CN=4DS2VF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"J3RYV64","10.0 (26100)","Windows 11 Enterprise","9/1/2026 12:26:44","23/5/2025 15:47:22","True","CN=J3RYV64,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"1ZSZKN3","10.0 (22631)","Windows 11 Enterprise","24/12/2025 10:10:10","12/6/2023 15:45:53","False","CN=1ZSZKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"2BDF9Y3","10.0 (22631)","Windows 11 Enterprise","5/1/2026 9:26:29","13/7/2023 15:19:59","True","CN=2BDF9Y3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8MM9TV3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 8:41:57","12/9/2023 10:09:00","True","CN=8MM9TV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"588Y724","10.0 (26100)","Windows 11 Enterprise","9/1/2026 17:32:24","21/6/2024 15:26:33","True","CN=588Y724,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"FHX0WB4","10.0 (26100)","Windows 11 Enterprise","8/1/2026 10:50:21","8/7/2025 10:56:06","True","CN=FHX0WB4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"BTTNKR3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:28:29","29/5/2024 12:09:39","True","CN=BTTNKR3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"GXPYLD4","10.0 (26100)","Windows 11 Enterprise","8/1/2026 10:33:10","20/10/2025 10:36:11","True","CN=GXPYLD4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3TC0DY3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:26:18","6/10/2023 10:57:04","True","CN=3TC0DY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"FGY8LR3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:23:54","3/11/2022 10:33:16","True","CN=FGY8LR3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"BSLQ8F4","10.0 (26100)","Windows 11 Enterprise","12/1/2026 9:30:43","24/10/2025 16:55:29","True","CN=BSLQ8F4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"20RKKN3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 10:00:45","5/7/2022 13:05:39","True","CN=20RKKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"H16JKN3","10.0 (22631)","Windows 11 Enterprise","2/1/2026 7:47:25","19/10/2022 9:05:06","True","CN=H16JKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"6D6JKN3","10.0 (22631)","Windows 11 Enterprise","2/10/2025 9:05:48","12/9/2023 11:58:45","True","CN=6D6JKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"1FJ4T74","10.0 (22631)","Windows 11 Enterprise","12/1/2026 8:52:24","12/2/2025 15:53:04","True","CN=1FJ4T74,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"CZJ9524","10.0 (22631)","Windows 11 Enterprise","3/1/2026 13:12:07","27/2/2024 14:30:39","True","CN=CZJ9524,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"6SLQ8F4","10.0 (26100)","Windows 11 Enterprise","15/1/2026 11:06:13","24/10/2025 16:55:47","True","CN=6SLQ8F4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"J4YTZF4","10.0 (26100)","Windows 11 Enterprise","6/1/2026 9:50:43","3/12/2025 15:38:25","True","CN=J4YTZF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8VFW1T3","10.0 (22631)","Windows 11 Enterprise","29/12/2025 16:55:38","29/9/2023 11:28:58","True","CN=8VFW1T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"736F9Y3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:49:55","18/7/2023 10:25:26","True","CN=736F9Y3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3G9LTT3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 9:04:58","28/11/2023 9:22:58","True","CN=3G9LTT3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"JLH0LN3","10.0 (22631)","Windows 11 Enterprise","6/1/2026 10:52:35","12/9/2023 10:09:34","True","CN=JLH0LN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"4QSGC54","10.0 (22631)","Windows 11 Enterprise","8/1/2026 16:28:54","2/7/2025 16:12:03","True","CN=4QSGC54,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"62GHHW3","10.0 (22631)","Windows 11 Enterprise","15/1/2026 9:39:44","10/5/2023 9:08:56","True","CN=62GHHW3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8CZYKN3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:22:08","10/11/2022 12:08:26","True","CN=8CZYKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"F0P7BY3","10.0 (26100)","Windows 11 Enterprise","8/1/2026 8:30:57","13/10/2023 9:13:28","True","CN=F0P7BY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"F9ZYKN3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 12:08:49","27/6/2022 11:45:05","True","CN=F9ZYKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"7P0DVV3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:30:51","19/5/2023 15:15:07","True","CN=7P0DVV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8M40LN3","10.0 (22631)","Windows 11 Enterprise","14/1/2026 10:56:43","19/10/2022 9:06:21","True","CN=8M40LN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"9PMGC54","10.0 (22631)","Windows 11 Enterprise","15/1/2026 9:19:39","1/4/2025 10:09:01","True","CN=9PMGC54,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"J56JSV3","10.0 (26100)","Windows 11 Enterprise","14/1/2026 10:51:35","4/6/2025 10:34:12","True","CN=J56JSV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"2HNYLN3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 8:41:31","12/5/2022 12:32:38","True","CN=2HNYLN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"82TDTQ3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 12:02:33","25/7/2022 11:53:54","True","CN=82TDTQ3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"7MTYKN3","10.0 (22631)","Windows 11 Enterprise","15/1/2026 10:36:31","23/2/2024 17:26:00","True","CN=7MTYKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"HH4PBY3","10.0 (22631)","Windows 11 Enterprise","14/1/2026 23:40:48","13/10/2023 9:15:38","True","CN=HH4PBY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"DZDLTQ3","10.0 (26100)","Windows 11 Enterprise","8/10/2025 14:59:28","8/10/2025 14:59:27","False","CN=DZDLTQ3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"GJBYKN3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 13:23:30","19/10/2022 9:08:19","True","CN=GJBYKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8F9LTT3","10.0 (22631)","Windows 11 Enterprise","15/1/2026 8:33:39","28/11/2023 9:23:11","True","CN=8F9LTT3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"D4YQ8F4","10.0 (26100)","Windows 11 Enterprise","6/1/2026 10:02:35","22/10/2025 16:22:29","True","CN=D4YQ8F4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"4J50R14","10.0 (22631)","Windows 11 Enterprise","7/1/2026 8:55:32","31/1/2024 9:44:00","True","CN=4J50R14,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"1Q0DVV3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 15:53:12","19/5/2023 15:18:27","True","CN=1Q0DVV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"5ZVV3M3","10.0 (26100)","Windows 11 Enterprise","11/11/2025 22:15:53","22/4/2024 10:12:40","False","CN=5ZVV3M3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"H0DV2M3","10.0 (22631)","Windows 11 Enterprise","4/12/2025 9:04:38","25/4/2024 15:58:46","True","CN=H0DV2M3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3XKJ7D3","10.0 (22631)","Windows 11 Enterprise","23/11/2025 0:25:44","18/11/2021 11:56:25","True","CN=3XKJ7D3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"6RR8LR3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:00:36","1/12/2023 12:34:31","True","CN=6RR8LR3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
