"extensionAttribute9","sAMAccountName","mail","cn","managedBy","description","displayName","groupType","whenCreated"
"HKKWN200","WSP-MEP-CTGCLS-CHK","WSP-MEP-CTGCLS-CHK@wsp.com","WSP-MEP-CTGCLS-CHK","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","Would you please internal and External senders able to receive and send mail.
Ownership Control is Rebecca.Chang@wsp.com for add and delete member. Thanks!","WSP-MEP-CTGCLS-CHK","8","19/4/2023 13:55:48"
"HKKWN200","HK - Project - J2799 - EM (Wan Chai Gap Rd)","WSPJ2799EM@WSPGroup.com.hk","HK - Project - J2799 - EM (Wan Chai Gap Rd)",,,"HK - Project - J2799 - EM (Wan Chai Gap Rd)","8","21/10/2016 19:08:20"
"HKKWN200","HK - Project - J3149 - EM(Nina-5_6F)","WSPJ3149EM@WSPGroup.com.hk","HK - Project - J3149 - EM(Nina-5_6F)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - J3149 - EM(Nina-5_6F)","8","21/10/2016 19:11:55"
"HKKWN200","Asia-HKG-ST-Stable","Asia-HKG-ST-Stable@pbworld.com","Asia-HKG-ST-Stable",,,"Asia-HKG-ST-Stable","8","1/4/2011 17:05:10"
"HKKWN200","WSP-HSBC-HBT-2504344A","WSP-HSBC-HBT-2504344A@wsp.com","WSP-HSBC-HBT-2504344A",,"WSP-HSBC-HBT-2504344A","WSP-HSBC-HBT-2504344A","8","25/3/2020 19:49:04"
"HKKWN200","Asia-Staff-Managers","Asia-Staff-Managers@pbworld.com","Asia-Staff-Managers",,,"Asia-Staff-Managers","8","5/11/2013 15:18:44"
"HKKWN200","PB-XJH","PB-XJH@pbworld.com","PB-XJH",,,"PB-XJH","8","24/2/2014 14:40:08"
"HKKWN200","WSP-CUHK-LAB2","WSP-CUHK-LAB2@wsp.com","WSP-CUHK-LAB2","CN=Chong\, Vivian (chong.vivian),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"WSP-CUHK-LAB2","8","31/12/2021 11:39:14"
"HKKWN200","Victoria Public Mortuary-11247373226","WSP-BS-VPM@wsp.com","WSP-BS-VPM","CN=Tin\, Cecilia (tin.cecilia),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"WSP-BS-VPM","8","9/8/2018 9:15:10"
"HKKWN200","HK - Project - J2136 - EM","WSPJ2136EM@WSPGroup.com.hk","HK - Project - J2136 - EM",,,"HK - Project - J2136 - EM","8","21/10/2016 19:04:31"
"HKKWN200","CN - Project - WP66001A","WP66001A@wspgroup.com.cn","CN - Project - WP66001A","CN=Cai\, Vstar (Vstar.Cai),OU=Active,OU=Users,OU=CN,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"CN - Project - WP66001A","8","21/10/2016 19:02:03"
"HKKWN200","WSPWH50311ABS-1933318927","WSPWH50311ABS@wsp.com","HK - Project - WH50311A - BS (East Coast Park)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - WH50311A - BS (East Coast Park)","8","12/7/2021 14:56:35"
"HKKWN200","CN - Project - J21316 - FC(Evergrande)","WSPJ21316FC@WSPGroup.com.cn","CN - Project - J21316 - FC(Evergrande)",,,"CN - Project - J21316 - FC(Evergrande)","8","21/10/2016 19:00:54"
"HKKWN200","HK - Project - J2887 - EM - R2B","WSPJ2887EMR2B@WSPGroup.com.hk","HK - Project - J2887 - EM - R2B","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - J2887 - EM - R2B","8","21/10/2016 19:09:23"
"HKKWN200","CN - Project - J20723 -  EM(Huai Hai)","WSPJ20723EM@WSPGroup.com.cn","CN - Project - J20723 -  EM(Huai Hai)",,,"CN - Project - J20723 -  EM(Huai Hai)","8","21/10/2016 18:58:13"
"HKKWN200","HKAPA-STR","HKAPA-STR@wsp.com","HKAPA-STR",,"Please allow the project email for external send and receive. thx","HKAPA-STR","8","9/8/2023 10:01:08"
"HKKWN200","PBA P56R CDC - T5","PBAP56RCDC-T5@pbworld.com","PBA P56R CDC - T5","CN=Mak\, Kelly (mak.kelly),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"PBA P56R CDC - T5","8","18/5/2010 16:23:01"
"HKKWN200","HK - Project - WH56693A - CS - MNG","WSPWH56693ACS-mng@wspgroup.com.hk","HK - Project - WH56693A - CS - MNG","CN=Wong\, Ling (HKSLW001),OU=Disabled Users,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","HK - Project - WH56693A - CS(HK DISNEYLAND - PACKAGE B (P1)) MNG","HK - Project - WH56693A - CS - MNG","8","2/2/2018 9:12:40"
"HKKWN200","WSP-BS-AMAWBC","WSP-BS-AMAWBC@pbworld.com","WSP-BS-AMAWBC","CN=Tin\, Cecilia (tin.cecilia),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","WSP-BS-AMAWBC","WSP-BS-AMAWBC","8","12/7/2017 17:22:26"
"HKKWN200","MEPWSP-AIA","MEPWSP-AIA@wsp.com","MEPWSP-AIA","CN=Chong\, Vivian (chong.vivian),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","MEPWSP-AIA","MEPWSP-AIA","8","4/9/2018 7:12:13"
"HKKWN200","CLP-CETS-WSP","CLP-CETS-WSP@wsp.com","CLP-CETS-WSP","CN=Cheung\, Cobi (Cobi.Cheung),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","CLP-CETS-WSP","CLP-CETS-WSP","8","13/8/2019 11:01:29"
"HKKWN200","WSP-SUS-HANKOW","WSP-SUS-HANKOW@wsp.com","WSP-SUS-HANKOW","CN=Tse\, Elizabeth (tse.elizabeth),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","Please use this email address on setting: ""2535111A@wsp.com"".  PM's approval attached.","WSP-SUS-HANKOW","8","1/6/2023 15:42:46"
"HKKWN200","HK - Project - J2908 - EM(HKYWCA)","WSPJ2908EM@WSPGroup.com.hk","HK - Project - J2908 - EM(HKYWCA)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - J2908 - EM(HKYWCA)","8","21/10/2016 19:09:38"
"HKKWN200","CN - Project - WP65211","WP65211@wspgroup.com.cn","CN - Project - WP65211",,,"CN - Project - WP65211","8","21/10/2016 19:01:56"
"HKKWN200","CN - Project - J21378 - ZB(BJ Z6 project)","WSPJ21378ZB@WSPGroup.com.cn","CN - Project - J21378 - ZB(BJ Z6 project)",,,"CN - Project - J21378 - ZB(BJ Z6 project)","8","21/10/2016 19:01:12"
"HKKWN200","Asia-BMS-Champions-11831183417","Asia-BMS-Champions@wsp.com","Asia-BMS-Champions","CN=Chan\, Christina (USCC725331),OU=Active,OU=Users,OU=US,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"Asia-BMS-Champions","8","31/3/2022 18:23:19"
"HKKWN200","HK - Project - WH50300A-HKSI-DDS","wspWH50300abs@wsp.com","HK - Project - WH50300A-HKSI-DDS","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","HKSI-DDS on Swimming Pool System","HK - Project - WH50300A-HKSI-DDS","8","15/1/2021 12:22:51"
"HKKWN200","WSPWH50349ABS","WSPWH50349ABS@wsp.com","HK - Project - WH50349A - BS (HKHA-Well-Being Design)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","SCTASK0546571","HK - Project - WH50349A - BS (HKHA-Well-Being Design)","8","9/8/2023 7:21:12"
"HKKWN200","WSP-CNSH-2905027C","WSP-CNSH-2905027C-PM@wsp.com","WSP-CNSH-2905027C",,"WSP-CNSH-2905027C-PM(Esquel_Guilin_1B)","WSP-CNSH-2905027C","8","19/1/2018 9:27:36"
"HKKWN200","WH67470A-MOSR-HTR","WH67470A-MOSR-HTR@wsp.com","WH67470A-MOSR-HTR",,"WH67470A-MOSR-HTR","WH67470A-MOSR-HTR","8","26/3/2020 19:56:38"
"HKKWN200","Asia-HKG-MEP-TWL428","Asia-HKG-MEP-TWL428@wsp.com","Asia-HKG-MEP-TWL428","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","Asia-HKG-MEP-TWL428","Asia-HKG-MEP-TWL428","8","23/5/2018 8:52:58"
"HKKWN200","HK - Project - WH50314A - BS (Chinese Medicine Hospital)-1-643279652","WSPWH50314ABS@wsp.com","HK - Project - WH50314A - BS (Chinese Medicine Hospital)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - WH50314A - BS (Chinese Medicine Hospital)","8","16/12/2021 23:37:50"
"HKKWN200","WSP-MEP-HMB-ACReplacement-1353217440","WSP-MEP-HMB-ACReplacement@wsp.com","WSP-MEP-HMB-ACReplacement","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"WSP-MEP-HMB-ACReplacement","8","7/6/2021 16:28:12"
"HKKWN200","HK - Hong Kong - All Office Admin Staff","HK-HongKong-AllOfficeAdminStaff@WSPGroup.com","HK - Hong Kong - All Office Admin Staff",,,"HK - Hong Kong - All Office Admin Staff","8","21/10/2016 19:03:37"
"HKKWN200","HK - Hong Kong - All EM - BS2 Staff","HK-HongKong-AllEM-BS2Staff@WSPGroup.com","HK - Hong Kong - All EM - BS2 Staff","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Hong Kong - All EM - BS2 Staff","8","21/10/2016 19:03:23"
"HKKWN200","CN - Project - WP62069A","WP62069A@wspgroup.com.cn","CN - Project - WP62069A",,,"CN - Project - WP62069A","8","21/10/2016 19:01:26"
"HKKWN200","HK - Project - 2887 - EM(FTP Notification)","HK-Project-2887-EM-FTPNotification@WSPGroup.com","HK - Project - 2887 - EM(FTP Notification)",,,"HK - Project - 2887 - EM(FTP Notification)","8","21/10/2016 19:04:02"
"HKKWN200","CN - Project - J21169 - EM(Redsun Plaza)","WSPJ21169EM@WSPGroup.com.cn","CN - Project - J21169 - EM(Redsun Plaza)",,,"CN - Project - J21169 - EM(Redsun Plaza)","8","21/10/2016 19:00:17"
"HKKWN200","PB-KHR-Support","2510132A@pbworld.com","PB-KHR-Support",,"Project No.: 2510132A","PB-KHR-Support","8","1/3/2017 12:03:15"
"HKKWN200","GRP-HK-2504384A-1-1073123019","GRP-HK-2504384A@wsp.com","GRP-HK-2504384A","CN=Chong\, Vivian (chong.vivian),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"GRP-HK-2504384A","8","6/9/2021 10:25:02"
"HKKWN200","WSP-RSS-HKUPokfield-11982234460","WSP-RSS-HKUPokfield@wsp.com","WSP-RSS-HKUPokfield","CN=Ho\, Kammy (HKKH737707),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"WSP-RSS-HKUPokfield","8","15/3/2021 15:31:48"
"HKKWN200","Team-SPM","Team-SPM@wsp.com","Team-SPM",,"Team-SPM","Team-SPM","8","25/6/2020 13:03:09"
"HKKWN200","HK - Project - J2525 - EM","WSPJ2525EM@WSPGroup.com.hk","HK - Project - J2525 - EM",,,"HK - Project - J2525 - EM","8","21/10/2016 19:06:15"
"HKKWN200","CN - Project - J21397 - EZ(Ritz Carlton Htl)","WSPJ21397EZ@WSPGroup.com.cn","CN - Project - J21397 - EZ(Ritz Carlton Htl)","CN=Cai\, Vstar (Vstar.Cai),OU=Active,OU=Users,OU=CN,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"CN - Project - J21397 - EZ(Ritz Carlton Htl)","8","21/10/2016 19:01:19"
"HKKWN200","CN - Project - J20761 - FC - 001(Huizhou project)","WSPJ20761FC001@WSPGroup.com.cn","CN - Project - J20761 - FC - 001(Huizhou project)",,,"CN - Project - J20761 - FC - 001(Huizhou project)","8","21/10/2016 18:58:28"
"HKKWN200","HK - Project - J3124 - CS(Public Rental Housing Estates)","WSPJ3124CS@WSPGroup.com.hk","HK - Project - J3124 - CS(Public Rental Housing Estates)",,,"HK - Project - J3124 - CS(Public Rental Housing Estates)","8","21/10/2016 19:11:28"
"HKKWN200","HK-TI-AllStaff","HKKWN200-TI-MailGroup@wsp.com","HK-TI-AllStaff","CN=Yu\, Winnie (HKWY738585),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","HK-GRP-HKKWN200-TI-MailGroup","HK-TI-AllStaff","8","26/3/2020 10:28:39"
"HKKWN200","Team-S1","Team-S1@wsp.com","Team-S1",,"Team-S1","Team-S1","8","25/6/2020 12:59:20"
"HKKWN200","WSP-STR-DiscoveryBay6f","WSP-STR-DiscoveryBay6f@wsp.com","WSP-STR-DiscoveryBay6f",,"SCTASK0472304","WSP-STR-DiscoveryBay6f","8","21/6/2023 17:45:12"
"HKKWN200","HK - Project - J2466 - EM - MTR 86","WSPJ2466EM@WSPGroup.com.hk","HK - Project - J2466 - EM - MTR 86",,,"HK - Project - J2466 - EM - MTR 86","8","21/10/2016 19:05:55"
"HKKWN200","WSP-PWH2","WSP-PWH2@wsp.com","WSP-PWH2","CN=Wong\, Emily (Emily.KM.Wong),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","WSP-PWH2- Email Group Prj","WSP-PWH2","8","3/10/2017 14:47:38"
"HKKWN200","HK - Project - J2927 - EM(GBP)","WSPJ2927EM@WSPGroup.com.hk","HK - Project - J2927 - EM(GBP)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - J2927 - EM(GBP)","8","21/10/2016 19:09:59"
"HKKWN200","HK - Project - J2886 - CS(KC_SK)","WSPJ2886CSKC_SK@WSPGroup.com.hk","HK - Project - J2886 - CS(KC_SK)",,,"HK - Project - J2886 - CS(KC_SK)","8","21/10/2016 19:09:02"
"HKKWN200","HK - Project - J2484 - EM","WSPJ2484EM@WSPGroup.com.hk","HK - Project - J2484 - EM","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - J2484 - EM","8","21/10/2016 19:05:58"
"HKKWN200","WSPWH50339ABS","WSPWH50339ABS@wsp.com","HK - Project - WH50339A - BS (HKHA-Chung Nga Rd West)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","SCTASK0142450","HK - Project - WH50339A - BS (HKHA-Chung Nga Rd West)","8","3/11/2022 12:34:24"
"HKKWN200","WSP-10-16-Pokfield-Road-WH67471","WSP-10-16-Pokfield-Road-WH67471@wsp.com","WSP-10-16-Pokfield-Road-WH67471","CN=Ho\, Kammy (HKKH737707),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","WSP-10-16-Pokfield-Road-WH67471","WSP-10-16-Pokfield-Road-WH67471","8","4/5/2020 16:47:28"
"HKKWN200","PB-HTS","PB-HTS@pbworld.com","PB-HTS","CN=Tin\, Cecilia (tin.cecilia),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"PB-HTS","8","29/6/2015 15:11:30"
"HKKWN200","HK-TI-PA","HK-TI-PA@wsp.com","HK-TI-PA","CN=Yu\, Winnie (HKWY738585),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK-TI-PA","8","28/12/2021 9:21:44"
"HKKWN200","GLD_$0IC4C0-01P6647USD9K","gld.GeotechnicalDivisionGAHK@wsp.com","Geotechnical Division GAHK","CN=Wong\, Judy (gld_jwong),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"GLD - Geotechnical Division GAHK","8","16/10/2021 19:04:45"
"HKKWN200","HK - Hong Kong - IT Technical Support","HK-HongKong-ITTechnicalSupport@WSPGroup.com","HK - Hong Kong - IT Support",,,"HK - Hong Kong - IT Technical Support","8","21/10/2016 19:03:52"
"HKKWN200","HK - Project - J3090 - EM(Ma Tau Wai Rd.)","WSPJ3090EM@WSPGroup.com.hk","HK - Project - J3090 - EM(Ma Tau Wai Rd.)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - J3090 - EM(Ma Tau Wai Rd.)","8","21/10/2016 19:11:08"
"HKKWN200","HK - Project - J2659 - EM - GXCentral","WSPJ2659EM-2@wspgroup.com.hk","HK - Project - J2659 - EM - GXCentral",,,"HK - Project - J2659 - EM - GXCentral","8","21/10/2016 19:07:19"
"HKKWN200","HKG-Project2503263-DLI","HKG-Project2503263-DLI@pbworld.com","HKG-Project2503263-DLI",,,"HKG-Project2503263-DLI","2","14/7/2008 8:25:38"
"HKKWN200","WSP-MEP-HMB-SECURITY-11314121569","WSP-MEP-HMB-SECURITY@wsp.com","WSP-MEP-HMB-SECURITY","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"WSP-MEP-HMB-SECURITY","8","25/11/2021 8:52:29"
"HKKWN200","China PMCM PD","ChinaPMCMPD@pbworld.com","China PMCM PD",,,"China PMCM PD","8","20/5/2011 15:57:34"
"HKKWN200","HK-Project-WH56693A-CS-MNG","HK-Project-WH56693A-CS-MNG@wspgroup.com.hk","HK-Project-WH56693A-CS-MNG","CN=Wong\, Ling (HKSLW001),OU=Disabled Users,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","HK - Project - WH56693A - CS(HK DISNEYLAND - PACKAGE B (P1))","HK-Project-WH56693A-CS-MNG","8","1/2/2018 17:43:30"
"HKKWN200","hkg-2512229a-ce11-11093051245","hkg-2512229a-ce11@wsp.com","hkg-2512229a-ce11","CN=So\, Vincent (Vincent.So2),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"hkg-2512229a-ce11","8","28/9/2021 11:54:14"
"HKKWN200","WSP_BJ_Weigongcun","WSP_BJ_Weigongcun@wsp.com","Beijing Weigongcun Commercial complex",,,"Beijing Weigongcun Commercial complex","2","30/8/2018 12:16:23"
"HKKWN200","HK - Project - J3026 - EM(Langham place hotel)","WSPJ3026EM@WSPGroup.com.hk","HK - Project - J3026 - EM(Langham place hotel)",,,"HK - Project - J3026 - EM(Langham place hotel)","8","21/10/2016 19:10:43"
"HKKWN200","HK - Project - WH50289A - BS(HKHA-Kai Tak 2B2)","WSPWH50289AKT2B2@wsp.com","HK - Project - WH50289A - BS(HKHA-Kai Tak 2B2)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","HK - Project - WH50289A - BS(HKHA-Kai Tak 2B2)","HK - Project - WH50289A - BS(HKHA-Kai Tak 2B2)","8","19/11/2019 14:35:14"
"HKKWN200","GC - All ENV Staff","GC-AllENVStaff@WSPGroup.com","GC - All ENV Staff",,,"GC - All ENV Staff","8","21/10/2016 19:02:58"
"HKKWN200","HK - Project - J2981 - CS(HQ Bldgs 8261)","WSPJ2981CS@WSPGroup.com.hk","HK - Project - J2981 - CS(HQ Bldgs 8261)",,,"HK - Project - J2981 - CS(HQ Bldgs 8261)","8","21/10/2016 19:10:25"
"HKKWN200","CN - Project - J20870 - EM(GSK Shanghai)","WSPJ20870EM@WSPGroup.com.cn","CN - Project - J20870 - EM(GSK Shanghai)",,,"CN - Project - J20870 - EM(GSK Shanghai)","8","21/10/2016 18:58:48"
"HKKWN200","WSP Manila Suncity","WSP-Manila-Suncity@wsp.com","WSP Manila Suncity","CN=Pun\, Floyd (pun.floyd),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","WSP Manila Suncity","WSP Manila Suncity","8","5/12/2019 9:45:48"
"HKKWN200","hkg-2513134A","hkg-2513134A@wsp.com","hkg-2513134A","CN=Yeung\, Joyce (Joyce.Yeung),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"LHP11RISK","8","23/12/2019 14:43:27"
"HKKWN200","WH60520A","WH60520A@wsp.com","WH60520A",,"WH60520A","WH60520A","8","4/12/2017 12:18:57"
"HKKWN200","GRP-HK-2514192A","GRP-HK-2514192A@wsp.com","HKG-2514192A","CN=Choi\, Leo (HKLC747249),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"GRP-HK-2514192A","8","21/11/2024 15:20:00"
"HKKWN200","HK - Project - WH60522A","WH60522A@wsp.com","HK - Project - WH60522A",,"WSP USA Factory Inspection","HK - Project - WH60522A","8","13/2/2018 9:31:52"
"HKKWN200","PBA-P3-WF-FA","PBA-P3-WF-FA@pbworld.com","PBA-P3-WF-FA",,,"PBA-P3-WF-FA","8","28/6/2013 16:48:55"
"HKKWN200","PandaTower-WSP-MEP","PandaTower-WSP-MEP@wsp.com","PandaTower-WSP-MEP","CN=Sung\, Michael (sung.michael),OU=Disabled Users,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"PandaTower-WSP-MEP","8","6/8/2018 17:05:15"
"HKKWN200","HK - Project - WH50261A - BS(HKUST Student Hostel)","wspWH50261ABS@wsp.com","HK - Project - WH50261A - BS(HKUST Student Hostel)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","HK - Project - WH50261A - BS(HKUST Student Hostel)","HK - Project - WH50261A - BS(HKUST Student Hostel)","8","27/9/2018 16:44:59"
"HKKWN200","HK - Project - J2638 - EM","WSPJ2638EM@wspgroup.com.hk","HK - Project - J2638 - EM",,,"HK - Project - J2638 - EM","8","21/10/2016 19:07:10"
"HKKWN200","HK - Project - WH50336A - BS (Eaton Hotel)-1-892631502","WSPWH50336ABS@wsp.com","HK - Project - WH50336A - BS (Eaton Hotel)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - WH50336A - BS (Eaton Hotel)","8","22/10/2022 11:20:55"
"HKKWN200","CN - Project - J21359 - EB(Shangdong Rong'An Plaza)","WSPJ21359EB@WSPGroup.com.cn","CN - Project - J21359 - EB(Shangdong Rong'An Plaza)",,,"CN - Project - J21359 - EB(Shangdong Rong'An Plaza)","8","21/10/2016 19:01:04"
"HKKWN200","HK - Project - J2480 - EM","WSPJ2480EM@WSPGroup.com.hk","HK - Project - J2480 - EM","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - J2480 - EM","8","21/10/2016 19:05:56"
"HKKWN200","WSP-MEP-HMB-FIRESIGNAGE-1796402336","WSP-MEP-HMB-FIRESIGNAGE@wsp.com","WSP-MEP-HMB-FIRESIGNAGE","CN=Chang\, Rebecca (chang.rebecca),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"WSP-MEP-HMB-FIRESIGNAGE","8","25/11/2021 8:54:34"
"HKKWN200","WP63077A-SZO","WP63077A-SZO@wsp.com","WP63077A-SZO",,"WP63077A-SZO-Group-Email","WP63077A-SZO","8","19/12/2017 11:17:02"
"HKKWN200","WSPWH50341HA-HHH","WSPWH50341HA-HHH@wsp.com","HK - Project - WH50341C - BS (HA-HHH)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","SCTASK0159745","HK - Project - WH50341C - BS (HA-HHH)","8","17/11/2022 17:06:14"
"HKKWN200","HK - Project - J2365 - EM - SLYC","WSPJ2365EM@WSPGroup.com.hk","HK - Project - J2365 - EM - SLYC","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - J2365 - EM - SLYC","8","21/10/2016 19:05:10"
"HKKWN200","HK - Project - J2645 -EM","WSPJ2645EM@WSPGroup.com","HK - Project - J2645 - EM","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"HK - Project - J2645 -EM","8","21/10/2016 19:07:13"
"HKKWN200","HK - Project - WH50246A - BS (Western Street)","wspWH50246ABS@wsp.com","HK - Project - WH50246A - BS (Western Street)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","HK - Project - WH50246A - BS (Western Street)","HK - Project - WH50246A - BS (Western Street)","8","12/12/2017 11:42:59"
"HKKWN200","PB-Lanzhou-ST","PB-Lanzhou-ST@pbworld.com","PB-Lanzhou-ST",,,"PB-Lanzhou-ST","8","19/11/2012 15:25:20"
"HKKWN200","PBA-YMTPS","PBA-YMTPS@pbworld.com","PBA-YMTPS",,,"PBA-YMTPS","8","11/7/2013 15:56:13"
"HKKWN200","PBA-UAP1","PBA-UAP1@pbworld.com","PBA-UAP1","CN=Li\, Calvin (li.chiwa),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"PBA-UAP1","8","5/2/2014 10:41:56"
"HKKWN200","Team-M5","Team-M5@wsp.com","Team-M5","CN=Lam\, Andrew (lam.andrew),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","Team-M5","Team-M5","8","25/6/2020 12:53:06"
"HKKWN200","HK - Project - WH50240A - BS (48 Stubbs Road)","wspWH50240ABS@pbworld.com","HK - Project - WH50240A - BS (48 Stubbs Road)","CN=Cheung\, Carol (HKYKC002),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net","HK - Project - WH50240A - BS (48 Stubbs Road)","HK - Project - WH50240A - BS (48 Stubbs Road)","8","22/6/2017 17:18:31"
"HKKWN200","HK - Project - J2522 - EM","WSPJ2522EM@WSPGroup.com.hk","HK - Project - J2522 - EM",,,"HK - Project - J2522 - EM","8","21/10/2016 19:06:13"
"HKKWN200","WSP-BS-SK-WUXI-HOSPITAL","WSP-BS-SK-WUXI-HOSPITAL@wsp.com","WSP-BS-SK-WUXI-HOSPITAL","CN=Tin\, Cecilia (tin.cecilia),OU=Active,OU=Users,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net",,"WSP-BS-SK-WUXI-HOSPITAL","8","7/11/2019 16:27:30"
"HKKWN200","HK - Project - J3142 - EM","WSPJ3142EM@WSPGroup.com.hk","HK - Project - J3142 - EM",,,"HK - Project - J3142 - EM","8","21/10/2016 19:11:48"
